tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AutoPay,monthly_to_total,tenure_to_total
62,0,2,3,43.6,2748.7,0,1,0.015862043875286502,0.022556117437334013
28,1,1,2,91.25,2483.65,0,1,0.036740281440621664,0.011273730195478428
70,1,2,3,89.75,6367.2,0,1,0.014095677848976003,0.010993843447669306
46,1,2,2,104.4,4904.2,0,1,0.021287875698380983,0.009379715346029934
23,1,0,0,90.15,2044.95,0,0,0.044084207437834665,0.011247218758404851
47,0,1,1,40.3,1794.8,0,0,0.022453755293068863,0.026186761756184534
68,1,2,2,105.25,7173.15,0,1,0.014672772770679549,0.009479796184382036
60,1,1,1,106.0,6441.4,1,0,0.016456049927034498,0.00931474524171764
67,1,2,1,104.0,7039.05,0,0,0.014774721020592267,0.009518329888266171
14,1,0,1,69.65,921.4,0,0,0.07559149120902975,0.015194269589754722
57,1,0,1,74.3,4018.35,0,0,0.018490176316149663,0.014184926648997724
55,1,1,0,100.9,5448.6,0,0,0.018518518518518517,0.010094336159747457
1,1,0,0,20.25,20.25,0,0,1.0,0.04938271604938271
1,1,0,0,49.9,49.9,1,0,1.0,0.02004008016032064
23,1,0,3,96.9,2085.45,0,1,0.0464647917715601,0.01102879474453955
13,1,0,1,100.35,1358.85,1,0,0.07384921072966111,0.009566913198660633
47,1,0,1,104.1,5135.15,0,0,0.02027204658091779,0.00915260508456423
38,1,1,0,20.1,730.1,0,0,0.027530475277359266,0.05204766470346528
38,1,0,2,74.95,2869.85,1,1,0.02611634754429674,0.01324111016255205
2,1,0,3,56.55,118.25,0,1,0.4782241014799154,0.016913319238900635
1,1,0,3,49.25,49.25,1,1,1.0,0.02030456852791878
15,1,0,2,68.6,1108.6,0,1,0.06187984845751398,0.013530579108785858
26,1,0,3,69.05,1815.65,0,1,0.038030457411946134,0.014319940517170159
35,1,2,3,19.7,730.4,0,1,0.026971522453450164,0.04791894852135816
3,1,0,0,20.05,75.45,0,0,0.26573889993373095,0.039761431411530816
50,1,0,1,103.7,5071.05,1,0,0.020449413829483044,0.009859890949606097
42,1,0,1,94.4,4014.6,0,0,0.02351417326757336,0.010461814377522045
10,1,0,3,54.95,568.85,0,1,0.09659840028126923,0.017579326711786938
61,1,1,2,93.7,5860.7,0,1,0.015987851280563757,0.010408313000153565
68,1,2,3,110.25,7279.35,0,1,0.015145583053431968,0.009341493402570284
10,1,1,1,98.9,1064.95,0,0,0.09286820977510682,0.009390112211840931
65,1,1,1,89.75,5769.6,1,0,0.015555671103716027,0.011265945646145312
72,1,2,2,80.45,5886.85,0,1,0.013666052303014346,0.012230649668328562
55,1,0,1,79.4,4238.45,0,0,0.018733263339192396,0.012976441859642087
1,1,0,0,20.3,20.3,1,0,1.0,0.04926108374384236
7,1,0,2,62.8,418.3,0,1,0.15013148458044465,0.01673440114750179
2,1,0,0,74.9,136.05,0,0,0.5505328923190004,0.014700477765527378
9,1,0,1,74.85,708.2,0,0,0.10569048291443094,0.012708274498729171
27,1,2,3,25.85,788.55,0,1,0.03278168790818591,0.03424006087121933
7,1,0,1,101.95,700.85,1,0,0.14546621959049724,0.009987871869872298
64,1,2,0,68.3,4378.8,0,0,0.0155978806979081,0.014615876495843609
70,0,2,2,48.4,3442.8,0,1,0.014058324619495757,0.020332287672824443
2,1,0,1,94.0,181.7,1,0,0.5173362685745735,0.01100715465052284
67,1,2,1,105.05,7171.7,0,0,0.014647851973730077,0.009342275889956356
45,1,0,3,89.3,4016.85,1,1,0.02223135043628714,0.011202808170581426
24,1,2,3,25.15,553.0,0,1,0.04547920433996383,0.0433996383363472
4,1,2,3,19.5,96.85,0,1,0.20134228187919465,0.041300980898296334
44,1,0,2,92.95,4122.9,0,1,0.022544810691503558,0.010672099735622985
72,1,2,0,20.7,1482.3,0,0,0.013964784456587736,0.04857316332726169
1,1,0,3,74.3,74.3,1,1,1.0,0.013458950201884253
66,1,2,2,19.35,1240.8,0,1,0.01559477756286267,0.05319148936170213
1,0,0,0,44.65,44.65,1,0,1.0,0.022396416573348264
13,1,0,1,84.05,1095.3,1,0,0.07673696704099334,0.011868894366840136
10,1,0,2,80.7,788.8,1,1,0.10230730223123734,0.012677484787018257
65,1,0,1,104.35,6578.55,0,0,0.01586215807434769,0.009880596788045998
1,1,0,0,19.55,19.55,0,0,1.0,0.05115089514066496
38,1,1,1,74.05,2802.3,0,0,0.02642472254933447,0.01356028976198123
23,0,2,0,40.1,857.75,0,0,0.04675021859516176,0.026814339842611484
10,1,1,0,20.1,184.4,0,0,0.10900216919739697,0.05422993492407809
4,1,0,1,101.7,364.55,1,0,0.27897407762995474,0.01097243176518996
72,1,2,3,83.55,6093.3,0,1,0.01371178179311703,0.011816257200531732
35,1,0,1,56.85,1861.1,0,0,0.030546451023588203,0.018806082424372685
1,1,0,0,20.4,20.4,1,0,1.0,0.04901960784313726
58,1,2,3,19.55,1079.65,0,1,0.01810772009447506,0.05372111332376232
70,1,1,1,106.15,7475.1,0,0,0.014200478923358885,0.009364423218418481
38,1,1,3,78.95,2862.55,0,1,0.02758030427416115,0.013274877294719743
60,0,0,1,49.75,3069.45,0,0,0.016208115460424506,0.01954747593217026
26,1,0,3,92.4,2349.8,0,1,0.0393224955315346,0.011064771469912332
8,1,1,2,58.2,469.25,0,1,0.12402770378263187,0.017048481619605753
41,1,1,1,102.6,4213.35,1,0,0.0243511694969561,0.009730974165450294
36,1,0,3,91.95,3301.05,0,1,0.027854773481165083,0.010905620938792202
54,1,1,2,65.25,3529.95,0,1,0.018484681086134366,0.015297667105766372
71,1,2,2,106.0,7723.7,1,1,0.013723992387068375,0.009192485466809949
55,1,0,1,73.1,4144.9,0,0,0.01763613114912302,0.013269318922048783
72,1,2,2,59.75,4265.0,0,1,0.014009378663540446,0.016881594372801876
3,1,0,0,55.1,154.65,1,0,0.3562883931458131,0.019398642095053344
54,1,2,2,59.8,3246.45,0,1,0.018420120439249028,0.016633553573903805
72,1,2,2,116.6,8337.45,0,1,0.013985091364865754,0.00863573394742997
52,1,2,1,109.3,5731.4,0,0,0.01907038419932303,0.009072826883483966
60,1,1,2,101.4,6176.6,0,1,0.016416798886118578,0.009714082181135252
39,0,0,3,50.65,1905.4,0,1,0.026582344914453656,0.020468143172037368
15,1,1,0,56.15,931.9,0,0,0.060253246056443825,0.016096147655327825
69,1,2,2,106.5,7348.8,1,1,0.014492161985630306,0.009389288047028085
43,1,1,0,19.2,776.25,0,0,0.024734299516908212,0.05539452495974235
63,1,1,2,83.0,5243.05,0,1,0.015830480350177853,0.012015906771821745
2,1,0,1,70.1,141.65,0,0,0.49488175079421104,0.014119308153900459
72,1,2,2,108.3,7679.65,0,1,0.014102205178621421,0.009375427265565488
32,1,0,2,91.05,2954.5,1,1,0.03081739719072601,0.010830935860551701
40,1,2,3,25.25,1006.9,0,1,0.02507696891449002,0.03972589134968716
58,0,1,1,45.35,2540.1,0,0,0.017853627809928743,0.022833746702885713
67,0,2,1,43.9,3097.2,0,0,0.01417409272891644,0.021632442205863363
51,1,0,1,77.5,3807.35,1,0,0.02035536528031308,0.013395143603818929
31,1,1,0,79.3,2484.0,0,0,0.031924315619967794,0.01247987117552335
69,1,0,3,84.9,5785.65,0,1,0.0146742371211532,0.011926058437686345
32,1,1,1,79.25,2619.15,0,0,0.030257908099956092,0.012217704217016971
21,1,2,3,71.05,1524.85,0,1,0.04659474702429747,0.013771846411122406
52,1,1,1,53.75,2790.65,0,0,0.019260745704405783,0.018633651658215827
72,1,2,3,24.25,1784.5,0,1,0.013589240683664893,0.040347436256654524
72,0,2,1,54.2,3937.45,1,0,0.013765254161957613,0.018285946488209377
52,0,1,2,44.25,2276.1,0,1,0.01944114933438777,0.022846096392952858
41,1,1,2,50.05,2029.05,0,1,0.02466671595081442,0.020206500579088738
41,1,2,0,20.15,802.35,0,0,0.025113728422758146,0.051099894061195236
6,1,0,0,69.25,418.4,1,0,0.1655114722753346,0.01434034416826004
67,1,1,3,69.35,4653.25,0,1,0.014903562026540588,0.014398538655778219
16,1,0,0,19.35,275.9,0,0,0.07013410656034796,0.05799202609641175
17,1,2,0,19.15,343.45,0,0,0.055757752220119375,0.04949774348522347
35,1,0,0,61.0,2130.45,0,0,0.028632448543734895,0.01642845408247084
58,1,2,3,20.5,1191.4,0,1,0.017206647641430248,0.04868222259526607
1,1,0,1,50.5,50.5,1,0,1.0,0.019801980198019802
52,0,2,0,50.2,2554.0,0,0,0.019655442443226312,0.020360219263899765
70,1,2,2,79.6,5589.45,0,1,0.014241114957643417,0.012523593555716573
19,1,2,2,24.9,467.7,0,1,0.05323925593329057,0.040624331836647425
1,1,0,1,74.4,74.4,1,0,1.0,0.013440860215053762
35,1,0,1,106.9,3756.45,0,0,0.028457719389317043,0.009317307564322698
32,1,0,1,101.35,3334.9,0,0,0.030390716363309242,0.009595490119643767
17,1,0,3,55.35,920.5,0,1,0.0601303639326453,0.018468223791417708
67,1,1,3,50.55,3431.75,0,1,0.014730093975376994,0.019523566693378014
9,1,0,2,19.5,150.35,0,1,0.12969737279680746,0.05986032590621883
31,1,1,0,79.45,2587.7,1,0,0.03070294083549098,0.011979750357460293
4,1,0,1,90.65,367.95,0,0,0.24636499524391903,0.010871042261176791
58,1,1,2,89.85,5125.75,0,1,0.01752914207676925,0.011315417256011316
60,1,1,0,79.0,4801.1,0,0,0.016454562496094643,0.012497136072983273
58,1,1,1,104.65,6219.6,1,0,0.016825840890089396,0.00932535854395781
1,1,0,0,19.55,19.55,0,0,1.0,0.05115089514066496
27,1,2,0,19.9,550.1,0,0,0.03617524086529721,0.04908198509361934
66,1,1,1,116.25,7862.25,0,0,0.014785843747018983,0.008394543546694649
15,1,0,2,87.75,1242.2,0,1,0.07064079858315891,0.012075350185155369
47,1,0,1,100.05,4871.05,1,0,0.020539719362355137,0.00964884367846768
41,1,0,3,81.3,3190.65,0,1,0.025480701424474634,0.012850046228824847
59,0,0,1,44.3,2666.75,0,0,0.016611980875597638,0.02212430861535577
50,1,2,3,70.35,3533.6,0,1,0.019908874801901743,0.014149875481095767
17,0,1,3,44.45,792.15,0,1,0.056113109890803516,0.021460581960487283
6,1,0,1,49.15,295.65,0,0,0.1662438694402165,0.020294266869609338
51,0,0,3,29.45,1459.35,0,1,0.020180217219995203,0.03494706547435502
44,1,0,1,100.55,4398.15,1,0,0.022861885110785216,0.010004206314018394
49,1,0,3,85.3,4297.95,0,1,0.019846671087378868,0.011400784094742843
2,1,0,1,95.65,167.3,1,0,0.5717274357441722,0.01195457262402869
59,1,1,0,69.1,4096.9,0,0,0.01686641118894774,0.014401132563645684
50,1,0,2,70.35,3454.6,0,1,0.02036415214496613,0.014473455682278702
59,1,2,0,20.6,1286.0,0,0,0.016018662519440126,0.045878693623639194
18,1,0,0,74.15,1387.0,0,0,0.05346070656092286,0.012977649603460706
10,1,0,1,75.05,786.3,0,0,0.09544703039552334,0.012717792191275595
14,1,1,1,44.6,641.25,0,0,0.06955165692007798,0.02183235867446394
35,1,2,2,21.45,705.45,0,1,0.030406123750797362,0.04961372173789779
8,1,1,0,43.45,345.5,0,0,0.12575976845151954,0.023154848046309694
18,1,1,2,20.05,345.9,0,1,0.05796472969066205,0.05203816131830009
60,1,1,2,94.15,5811.8,0,1,0.01619980040607041,0.010323823944389002
1,1,0,1,94.4,94.4,1,0,1.0,0.01059322033898305
6,1,2,0,19.55,124.45,0,0,0.1570912012856569,0.04821213338690237
19,1,0,0,75.9,1375.6,0,0,0.05517592323349812,0.013812154696132598
53,1,1,2,64.15,3491.55,0,1,0.01837292892841288,0.015179504804456472
72,1,2,2,109.55,7920.7,0,1,0.013830848283611297,0.009090105672478442
60,1,2,3,110.8,6640.7,0,1,0.0166849880283705,0.009035192073124821
1,1,0,3,55.0,55.0,1,1,1.0,0.01818181818181818
13,1,0,0,53.45,718.1,0,0,0.07443253028826069,0.0181033282272664
5,1,0,3,69.95,320.4,0,1,0.2183208489388265,0.015605493133583023
1,1,0,1,101.45,101.45,1,0,1.0,0.009857072449482503
13,1,0,1,97.0,1334.45,0,0,0.07268912285960508,0.00974184120798831
37,1,1,2,90.6,3358.65,0,1,0.02697512393372337,0.01101633096631087
64,1,0,0,73.55,4764.0,0,0,0.01543870696893367,0.01343408900083963
5,1,0,2,67.95,350.3,1,1,0.193976591493006,0.014273479874393376
61,1,2,2,94.35,5703.0,0,1,0.01654392425039453,0.01069612484657198
1,1,0,1,69.5,69.5,1,0,1.0,0.014388489208633094
1,1,0,0,18.85,18.85,1,0,1.0,0.05305039787798408
26,1,1,0,19.4,525.55,0,0,0.03691370944724574,0.049471981733422134
1,1,0,1,69.2,69.2,1,0,1.0,0.014450867052023121
24,1,2,0,19.75,483.15,0,0,0.0408775742523026,0.04967401428127911
17,0,1,1,54.6,934.8,0,0,0.058408215661103983,0.018185708172871202
26,0,0,0,29.8,786.5,0,0,0.0378893833439288,0.03305785123966942
1,1,0,1,69.65,69.65,1,0,1.0,0.014357501794687724
40,1,0,1,101.85,4086.3,1,0,0.024924748550033033,0.009788806499767516
52,1,0,1,103.05,5364.8,0,0,0.01920854458693707,0.00969281240679988
1,1,0,1,82.3,82.3,1,0,1.0,0.012150668286755772
1,1,0,0,20.3,20.3,0,0,1.0,0.04926108374384236
21,0,2,0,35.1,770.4,0,0,0.04556074766355141,0.027258566978193146
67,1,1,2,105.7,6816.95,0,1,0.015505467987883145,0.009828442338582504
44,1,0,2,56.25,2419.55,0,1,0.023248124651278127,0.018185199727222004
70,0,1,1,60.35,4138.7,0,0,0.01458187353516805,0.016913523570203204
3,1,0,1,79.25,267.6,1,0,0.29615097159940207,0.011210762331838564
56,1,2,2,59.8,3457.45,0,1,0.017295984034476276,0.016196908125930963
13,1,0,1,84.6,1115.2,1,0,0.07586083213773313,0.011657101865136297
58,1,0,2,93.4,5435.6,1,1,0.017183015674442564,0.010670395172566046
42,1,0,1,94.2,4186.3,1,0,0.022501970713995654,0.010032725796049016
1,0,0,1,25.05,25.05,1,0,1.0,0.03992015968063872
46,1,2,0,99.65,4630.2,0,0,0.021521748520582265,0.009934776035592415
63,1,2,2,50.65,3221.25,0,1,0.01572370974000776,0.019557625145518044
11,1,0,1,60.9,688.5,0,0,0.08845315904139434,0.01597676107480029
15,1,0,2,59.65,867.1,0,1,0.06879252681351632,0.01729904278629916
72,0,2,1,64.7,4746.05,0,0,0.01363238903930637,0.015170510213756703
29,0,0,3,25.1,712.85,1,1,0.03521077365504664,0.040681770358420424
1,1,0,1,48.95,48.95,1,0,1.0,0.020429009193054137
6,1,0,1,54.85,355.1,0,0,0.15446353139960575,0.01689664883131512
1,1,0,1,45.3,45.3,1,0,1.0,0.02207505518763797
63,1,1,1,91.35,5764.7,0,0,0.015846444741270144,0.010928582580186306
2,1,0,1,85.85,167.3,1,0,0.5131500298864314,0.01195457262402869
18,1,2,0,25.1,428.45,0,0,0.05858326525848991,0.04201190337262224
43,0,0,2,34.0,1505.35,0,1,0.022586109542631284,0.02856478559803368
15,0,1,0,45.9,693.45,0,0,0.06619078520441271,0.02163097555699762
10,1,0,1,95.2,930.4,1,0,0.10232158211521927,0.010748065348237317
55,1,2,0,20.5,1177.95,0,0,0.01740311558215544,0.04669128570822191
49,1,1,2,100.6,5069.65,1,1,0.01984357894529208,0.00966536151410847
6,1,0,0,55.3,324.25,1,0,0.17054741711642252,0.018504240555127217
70,1,2,3,20.35,1458.1,0,1,0.013956518757286882,0.048007681228996645
2,1,0,0,74.85,156.4,1,0,0.4785805626598465,0.01278772378516624
63,0,1,2,36.1,2298.9,0,1,0.015703162382008785,0.027404410805167687
25,1,0,2,65.8,1679.65,0,1,0.039174828089185244,0.014884053225374333
18,1,1,2,20.35,369.6,0,1,0.05505952380952381,0.0487012987012987
28,1,0,1,105.8,2998.0,0,0,0.0352901934623082,0.009339559706470981
53,1,1,0,96.75,5206.55,0,0,0.018582362600954565,0.010179485455820073
35,1,1,2,102.35,3626.1,1,1,0.02822591765257439,0.009652243457157829
1,0,0,0,24.4,24.4,0,0,1.0,0.04098360655737705
70,1,1,3,115.65,7968.85,1,1,0.014512759055572637,0.008784203492348331
2,1,0,1,79.85,152.45,1,0,0.5237782879632666,0.013119055428009185
26,1,0,1,73.05,1959.5,0,0,0.03727991834651697,0.013268690992600153
34,1,1,1,64.35,2053.05,0,0,0.03134361072550595,0.016560726723655047
19,1,2,0,20.5,398.55,0,0,0.05143645715719483,0.04767281395057082
15,1,0,0,76.0,1130.85,1,0,0.06720608391917585,0.01326435866825839
62,1,1,3,54.75,3425.35,0,1,0.0159837680820938,0.01810034011122951
42,1,0,2,104.75,4323.45,1,1,0.024228336166718708,0.009714464143218958
9,1,0,1,74.65,703.55,1,0,0.1061047544595267,0.01279226778480563
24,1,0,1,51.15,1275.7,0,0,0.04009563376969507,0.018813200595751353
68,0,2,1,41.95,2965.75,0,0,0.014144820028660542,0.022928432942763213
31,1,0,0,54.35,1647.0,0,0,0.03299939283545841,0.018822100789313904
1,1,0,1,56.25,56.25,1,0,1.0,0.017777777777777778
21,1,0,1,106.1,2249.95,1,0,0.04715660348007734,0.009333540745349898
63,1,1,1,96.0,6109.75,0,0,0.015712590531527477,0.010311387536314906
2,1,0,2,79.75,159.4,1,1,0.5003136762860727,0.012547051442910916
61,0,2,2,61.45,3751.15,0,1,0.016381642962824735,0.01626167975154286
1,1,0,1,68.65,68.65,1,0,1.0,0.01456664238892935
18,1,1,0,19.65,411.25,0,0,0.047781155015197564,0.04376899696048632
6,1,1,3,19.0,105.5,0,1,0.18009478672985782,0.05687203791469194
33,1,0,1,100.0,3320.6,0,0,0.03011503945070168,0.009937963018731556
16,1,0,2,20.25,327.45,1,1,0.06184150251946862,0.048862421743777674
56,1,0,1,98.7,5669.5,0,0,0.017408942587529765,0.009877414234059441
23,1,1,0,19.8,465.45,0,0,0.04253947792458911,0.04941454506391664
9,1,0,1,73.8,704.3,0,0,0.10478489280136306,0.012778645463580861
14,1,0,1,100.2,1369.8,1,0,0.07314936487078406,0.010220470141626515
15,1,0,2,74.9,1107.25,1,1,0.06764506660645744,0.013547076089410703
5,1,0,3,20.05,95.55,0,1,0.20983778126635272,0.052328623757195186
61,1,0,1,106.2,6375.2,0,0,0.016658300916049692,0.009568327268164136
70,1,2,3,116.55,8152.3,0,1,0.014296578879579995,0.008586533861609607
15,1,0,1,99.7,1566.75,0,0,0.0636349130365406,0.009573958831977022
8,1,2,0,19.7,130.25,0,0,0.15124760076775431,0.061420345489443376
8,1,2,0,19.5,162.15,0,0,0.12025901942645698,0.04933703361085415
4,0,0,0,29.15,110.05,0,0,0.26487960018173556,0.03634711494775102
34,1,1,0,55.0,1885.15,0,0,0.029175397183248016,0.018035700076916954
68,1,2,3,90.8,6302.85,0,1,0.01440618133066787,0.010788770159531004
45,0,1,2,51.0,2264.5,0,1,0.022521527931110622,0.01987193640980349
9,1,0,1,90.1,816.8,0,0,0.11030852105778648,0.011018609206660137
22,1,0,0,59.05,1253.5,0,0,0.04710809732748304,0.017550857598723574
2,1,0,0,20.3,41.2,0,0,0.49271844660194175,0.04854368932038835
70,1,2,2,72.95,5265.55,0,1,0.013854203264616232,0.013293957896136206
10,1,1,3,73.55,693.3,0,1,0.10608683109764892,0.014423770373575654
72,1,2,3,84.3,5997.1,0,1,0.014056794117156624,0.012005802804688933
49,1,1,3,78.0,3824.2,0,1,0.020396422781235293,0.012813137388211914
54,1,1,0,72.1,3886.05,0,0,0.01855354408718364,0.013895858262245724
71,1,2,3,106.75,7283.25,0,1,0.014656918271376104,0.009748395290563965
22,1,1,0,19.25,412.55,0,0,0.046661010786571325,0.05332686947036722
50,1,2,3,20.55,1070.25,0,1,0.019201121233356693,0.046718056528848396
43,1,1,0,20.0,817.95,0,0,0.024451372333272204,0.052570450516535236
45,1,2,3,24.65,1171.3,0,1,0.02104499274310595,0.03841885084948348
64,1,0,2,103.5,6548.65,0,1,0.015804784192161744,0.009773006650225619
23,1,2,0,23.85,625.65,0,0,0.03812035483097579,0.036761767761528015
68,1,2,3,25.8,1911.5,0,1,0.013497253465864504,0.035574156421658384
1,1,0,1,70.85,70.85,1,0,1.0,0.014114326040931546
2,1,0,3,69.8,134.7,1,1,0.51818856718634,0.014847809948032666
26,1,1,3,59.45,1507.0,0,1,0.03944923689449237,0.017252820172528202
55,0,0,2,54.55,2978.3,1,1,0.018315817748379946,0.018466910653728637
14,1,0,1,20.05,299.3,0,0,0.06698964249916471,0.046775810223855664
71,1,2,1,82.55,5832.65,0,0,0.01415308650441909,0.012172854534388315
64,1,1,1,81.25,5567.55,0,0,0.01459349264937001,0.011495181902272993
7,1,0,3,70.75,450.8,1,1,0.15694321206743567,0.015527950310559006
57,1,2,3,74.3,4166.35,0,1,0.01783335533500546,0.013681039759021685
13,1,0,1,94.1,1215.6,1,0,0.0774103323461665,0.010694307337940114
3,0,0,3,29.7,91.7,1,1,0.3238822246455834,0.03271537622682661
72,1,2,3,109.7,7898.45,0,1,0.01388880096727839,0.009115712576518178
40,1,0,3,96.35,3915.4,0,1,0.024607958318434896,0.010216069877917965
14,1,0,3,66.6,979.5,0,1,0.06799387442572741,0.014293006636038795
2,1,0,1,44.5,90.05,0,0,0.49416990560799556,0.02220988339811216
66,1,1,3,110.9,7432.05,1,1,0.014921858706547992,0.00888045693987527
38,1,0,1,105.0,4026.4,1,0,0.0260778859527121,0.009437711106695808
1,0,0,1,25.3,25.3,1,0,1.0,0.039525691699604744
22,1,1,3,55.15,1193.05,1,1,0.04622605925988014,0.018440132433678386
1,1,0,0,20.1,20.1,1,0,1.0,0.04975124378109452
5,1,0,0,80.1,398.55,0,0,0.20097854723372222,0.012545477355413373
29,1,1,2,69.05,1958.45,0,1,0.03525747402282417,0.014807628481707472
1,1,0,0,69.9,69.9,1,0,1.0,0.014306151645207437
3,1,0,0,20.4,63.15,0,0,0.3230403800475059,0.047505938242280284
71,1,2,3,19.7,1301.1,0,1,0.015141034509261395,0.0545692106678964
9,1,0,1,50.1,484.05,0,0,0.10350170436938333,0.018593120545398203
43,1,0,1,101.4,4528.0,1,0,0.02239399293286219,0.009496466431095406
48,1,1,3,83.45,3887.85,0,1,0.021464305464459793,0.012346155330066748
26,1,0,3,86.65,2208.75,0,1,0.039230333899264294,0.01177136389360498
9,1,0,2,20.15,238.15,0,1,0.08461053957589754,0.037791307999160195
1,1,0,1,80.8,80.8,1,0,1.0,0.012376237623762377
46,1,2,3,19.4,958.15,0,1,0.020247351667275478,0.04800918436570475
2,1,0,2,62.05,118.3,1,1,0.5245139475908707,0.0169061707523246
1,1,0,1,76.45,76.45,1,0,1.0,0.013080444735120994
64,0,2,2,60.05,3845.45,0,1,0.015615857701959458,0.016643045677358956
12,1,0,1,91.3,1094.5,1,0,0.08341708542713568,0.0109639104613979
6,1,0,1,95.75,573.75,1,0,0.16688453159041394,0.01045751633986928
59,1,1,0,20.35,1267.0,0,0,0.016061562746645622,0.04656669297553275
7,1,1,0,94.05,633.45,0,0,0.14847264977504143,0.011050595942852631
72,1,2,3,84.1,6129.65,0,1,0.013720196096025058,0.011746184529296128
16,1,0,1,78.75,1218.25,0,0,0.064641904371024,0.013133593269033449
25,1,0,3,55.55,1405.3,0,1,0.03952892620792713,0.017789795773144525
34,1,0,1,62.65,2274.9,1,0,0.027539672073497733,0.01494571189942415
1,1,0,1,74.5,74.5,1,0,1.0,0.013422818791946308
10,1,0,3,102.1,1068.85,1,1,0.0955232258969921,0.009355849745053095
24,1,1,0,20.1,533.9,0,0,0.03764749953174752,0.04495223824686271
10,1,1,1,70.3,676.15,0,0,0.10397101234933077,0.014789617688382755
69,1,1,3,53.65,3804.4,0,1,0.014102092314162549,0.01813689412259489
57,1,2,0,20.75,1118.8,0,0,0.018546657132642117,0.050947443689667506
50,1,1,2,103.4,5236.4,0,1,0.01974639065006493,0.00954854480177221
28,0,1,0,50.8,1386.8,0,0,0.03663109316411883,0.020190366310931643
16,1,0,1,50.15,762.25,1,0,0.06579206297146606,0.020990488684814693
25,1,0,0,79.0,1902.0,0,0,0.04153522607781283,0.013144058885383806
3,1,0,2,74.6,239.05,0,1,0.31206860489437355,0.012549675800041831
61,1,1,2,96.5,5673.7,0,1,0.01700830146112766,0.010751361545376033
2,1,0,0,20.1,39.8,0,0,0.5050251256281407,0.05025125628140704
51,1,1,0,19.4,997.75,0,0,0.019443748433976445,0.0511150087697319
71,1,2,3,77.55,5574.35,0,1,0.01391193592078,0.012736911029985558
20,1,0,0,20.05,406.05,0,0,0.04937815539958133,0.04925501785494397
6,1,0,3,19.85,138.85,0,1,0.14296002880806627,0.04321209938782859
6,1,0,0,20.2,123.65,0,0,0.16336433481601292,0.04852405984634048
29,1,0,0,67.45,1801.1,0,0,0.03744933651657321,0.016101271445227917
36,1,2,3,18.55,689.0,0,1,0.026923076923076925,0.05224963715529753
28,0,0,0,29.75,790.7,0,0,0.037624889338560764,0.035411660553939545
7,1,0,1,86.5,582.5,1,0,0.14849785407725322,0.01201716738197425
63,1,2,0,24.2,1618.2,0,0,0.014954888147324187,0.0389321468298109
